,legislador_id,agrupacion,agrupacion_color,camara,mail,nombre,partido
188580,1564,,,diputados,,"MarÍN,  Varinia Lis",FRENTE DE TODOS
188582,1503,,,diputados,,"Hernandez,  Estela",FRENTE DE TODOS
188583,1540,,,diputados,,"Propato,  Agustina Lucrecia",FRENTE DE TODOS
188585,1513,,,diputados,,"LÓPez RodrÍGuez,  Dante",FRENTE DE TODOS
188587,1514,,,diputados,,"Yutrovic,  Carolina",FRENTE DE TODOS
188593,1516,,,diputados,,"Carnaghi,  Guillermo Oscar",FRENTE DE TODOS
188595,1517,,,diputados,,"Perez Plaza,  Eber Albano",FRENTE DE TODOS
188596,1518,,,diputados,,"Dantas,  Pedro Cristian",FRENTE DE TODOS
188597,1519,,,diputados,,"Yapor,  Lucio",FRENTE DE TODOS
188598,1520,,,diputados,,"Souto,  Natalia Marcela",FRENTE DE TODOS
188599,1511,,,diputados,,"Yambrun,  Liliana Patricia",FRENTE DE TODOS
188600,1510,,,diputados,,"Vessvessian,  Paola",FRENTE DE TODOS
188601,1532,,,diputados,,"Alonso,  Constanza MaríA",FRENTE DE TODOS
188605,1505,,,diputados,,"Leiva,  Aldo Adolfo",FRENTE DE TODOS
188606,1539,,,diputados,,"Palazzo,  Sergio Omar",FRENTE DE TODOS
188607,1538,,,diputados,,"GollÁN,  Daniel",FRENTE DE TODOS
188610,1507,,,diputados,,"Ormachea,  Claudia Beatriz",FRENTE DE TODOS
188613,1537,,,diputados,,"Tolosa Paz,  Victoria",FRENTE DE TODOS
188614,1535,,,diputados,,"Iparraguirre,  Rogelio",FRENTE DE TODOS
188615,1534,,,diputados,,"Vargas Matyi,  Brenda",FRENTE DE TODOS
188616,1533,,,diputados,,"Pereyra,  Julio",FRENTE DE TODOS
188617,1528,,,diputados,,"Santoro,  Leandro",FRENTE DE TODOS
188619,1485,,,diputados,,"Allende,  Walberto",FRENTE DE TODOS
188621,1588,,,diputados,,"Chomiak,  MaríA Luisa",FRENTE DE TODOS
188622,1584,,,diputados,,"Gonzalez,  Gustavo",FRENTE DE TODOS
188628,1582,,,diputados,,"ZanglÁ,  MaríA José",FRENTE DE TODOS
188630,1581,,,diputados,,"Bermejo,  Adolfo",FRENTE DE TODOS
188631,1580,,,diputados,,"Aubone,  Ana Fabiola",FRENTE DE TODOS
188636,1605,,,diputados,,"Borda,  Fabian Antonio",FRENTE DE TODOS
188637,1603,,,diputados,,"Costa,  Anahi",FRENTE DE TODOS
188639,1601,,,diputados,,"Moyano,  Nilda",FRENTE DE TODOS
188640,1600,,,diputados,,"Ledesma,  TomáS",FRENTE DE TODOS
188642,1597,,,diputados,,"FernÁNdez,  Agustin",FRENTE DE TODOS
188643,1596,,,diputados,,"Chahla,  Rossana",FRENTE DE TODOS
188645,1592,,,diputados,,"Alianiello,  Eugenia",FRENTE DE TODOS
188649,1483,,,diputados,,"Arroyo,  Daniel",FRENTE DE TODOS
188654,1574,,,diputados,,"Domingo,  AgustíN",Juntos Somos Río Negro
188655,1572,,,diputados,,"Bertoldi,  Tanya",FRENTE DE TODOS
188658,1577,,,diputados,,"Estrada,  Emiliano",FRENTE DE TODOS
188661,1482,,,diputados,,"FernÁNdez Patri,  Ramiro",FRENTE DE TODOS
188664,1578,,,diputados,,"Calletti,  Pamela",FRENTE DE TODOS
188665,1486,,,diputados,,"Moreau,  Leopoldo",FRENTE DE TODOS
188667,1571,,,diputados,,"Figueroa,  Rolando",MOVIMIENTO POPULAR NEUQUINO
188671,1531,,,diputados,,"LÓPez Murphy,  Ricardo HipóLito",Republicanos Unidos
188672,1573,,,diputados,,"Cervi,  Pablo",EVOLUCIÓN RADICAL
188673,1525,,,diputados,,"PÍParo,  Carolina",Avanza Libertad
188674,1568,,,diputados,,"MartÍNez,  ÁLvaro",PRO
188676,1594,,,diputados,,"SÁNchez,  Roberto Antonio",UNIÓN CÍVICA RADICAL
188677,1593,,,diputados,,"Monti,  Francisco",UNIÓN CÍVICA RADICAL
188678,1526,,,diputados,,"Milei,  Javier Gerardo",La Libertad Avanza
188679,1530,,,diputados,,"Tetaz,  Martin Alberto",EVOLUCIÓN RADICAL
188680,1598,,,diputados,,"Randazzo,  Florencio",Identidad Bonaerense
188681,1529,,,diputados,,"Vidal,  MaríA Eugenia",PRO
188682,1569,,,diputados,,"Arjol,  MartíN",UNIÓN CÍVICA RADICAL
188683,1604,,,diputados,,"Carasso,  Marcos Gustavo",UNIÓN CÍVICA RADICAL
188684,1606,,,diputados,,"Taccetta,  Matias",PRO
188685,1545,,,diputados,,"Besana,  Gabriela",PRO
188686,1570,,,diputados,,"Klipauka Lewtak,  Florencia",PRO
188687,1602,,,diputados,,"Nieri,  Miguel Lisandro",UNIÓN CÍVICA RADICAL
188688,1527,,,diputados,,"Villarruel,  Victoria",La Libertad Avanza
188689,1599,,,diputados,,"Bachey,  Karina Ethel",PRO
188690,1595,,,diputados,,"Omodeo,  Paula",CREO
188691,1536,,,diputados,,"Santilli,  Diego",PRO
188692,1559,,,diputados,,"Carbajal,  Fernando",UNIÓN CÍVICA RADICAL
188693,1547,,,diputados,,"RodrÍGuez Machado,  Laura",PRO
188694,1548,,,diputados,,"Santos,  Gustavo",PRO
188695,1549,,,diputados,,"Brouwer De Koning,  Gabriela",EVOLUCIÓN RADICAL
188696,1550,,,diputados,,"De La Sota,  Natalia",CÓRDOBA FEDERAL
188697,1551,,,diputados,,"GarcÍA Aresca,  Ignacio",CÓRDOBA FEDERAL
188698,1552,,,diputados,,"Chumpitaz,  Gabriel Felipe",PRO
188699,1562,,,diputados,,"Bouhid,  Gustavo",UNIÓN CÍVICA RADICAL
188700,1561,,,diputados,,"Vilca,  Alejandro",Frente De Izquierda Y De Trabajadores - Unidad
188701,1556,,,diputados,,"Aguirre,  Manuel Ignacio",UNIÓN CÍVICA RADICAL
188702,1557,,,diputados,,"Antola,  Marcela",EVOLUCIÓN RADICAL
188703,1579,,,diputados,,"Laciar,  Susana Alicia",Producción y Trabajo
188704,1546,,,diputados,,"De Loredo,  Rodrigo",EVOLUCIÓN RADICAL
188705,1543,,,diputados,,"Tavela,  Danya",EVOLUCIÓN RADICAL
188706,1591,,,diputados,,"Romero,  Ana Clara",PRO
188707,1575,,,diputados,,"Tortoriello,  Anibal",PRO
188708,1590,,,diputados,,"Quiroz,  Marilú",PRO
188709,1585,,,diputados,,"Tejeda,  MaríA Victoria",EVOLUCIÓN RADICAL
188710,1589,,,diputados,,"Polini,  Juan Carlos",UNIÓN CÍVICA RADICAL
188711,1544,,,diputados,,"Sotolano,  MaríA",PRO
188712,1576,,,diputados,,"Zapata,  Carlos RaúL",Ahora Patria
188713,1587,,,diputados,,"Ajmechet,  Sabrina",PRO
188714,1586,,,diputados,,"Figueroa Casas,  Germana",PRO
188715,1541,,,diputados,,"Frigerio,  Rogelio",PRO
188716,1563,,,diputados,,"Coli,  Marcela",UNIÓN CÍVICA RADICAL
188717,1542,,,diputados,,"Manes,  Facundo",UNIÓN CÍVICA RADICAL
188718,1558,,,diputados,,"Galimberti,  Pedro Jorge",UNIÓN CÍVICA RADICAL
188726,1481,,,diputados,,"OcaÑA,  Graciela",PRO
188730,1484,,,diputados,,"Reyes,  Roxana",UNIÓN CÍVICA RADICAL
188733,1489,,,diputados,,"Latorre,  Jimena",UNIÓN CÍVICA RADICAL
188735,1487,,,diputados,,"Oliveto Lago,  Paula",COALICIÓN CÍVICA
188739,1480,,,diputados,,"Stolbizer,  Margarita",Encuentro Federal
188740,1479,,,diputados,,"Fein,  MóNica",Socialista
188747,1476,,,diputados,,"Barletta,  Mario",UNIÓN CÍVICA RADICAL
188749,1477,,,diputados,,"Baldassi,  HéCtor W.",PRO
188751,1478,,,diputados,,"Milman,  Gerardo",PRO
188761,1524,,,diputados,,"Espert,  José Luis",Avanza Libertad
188764,1506,,,diputados,,"Lena,  Gabriela",UNIÓN CÍVICA RADICAL
188765,1504,,,diputados,,"Joury,  Maria De Las Mercedes",PRO
188768,1501,,,diputados,,"Frade,  Monica Edith",COALICIÓN CÍVICA
188770,1508,,,diputados,,"Ritondo,  Cristian Adrian",PRO
188771,1509,,,diputados,,"Rodriguez,  Alejandro &Quot;Topo&Quot;",Identidad Bonaerense
188773,1523,,,diputados,,"Borrego,  Victoria",COALICIÓN CÍVICA
188774,1522,,,diputados,,"Finocchiaro,  Alejandro",PRO
188775,1521,,,diputados,,"Lombardi,  HernáN",PRO
188777,1512,,,diputados,,"Estevez,  Enrique",Socialista
188785,1495,,,diputados,,"Cornejo,  Virginia",PRO
188788,1493,,,diputados,,"Martinez,  Dolores",EVOLUCIÓN RADICAL
188789,1491,,,diputados,,"Vara,  Jorge",UNIÓN CÍVICA RADICAL
188792,1496,,,diputados,,"Rezinovsky,  Dina",PRO
188794,1499,,,diputados,,"Ascarate,  Lidia Ines",UNIÓN CÍVICA RADICAL
188796,1498,,,diputados,,"Amaya,  Domingo Luis",Encuentro Federal
188800,1497,,,diputados,,"Ferraro,  Maximiliano",COALICIÓN CÍVICA
189218,1608,,,diputados,,"Gonzalez,  Gustavo Carlos Miguel",--
